"date","year","month","yweekN","wday","wdayN","hl","tmp","ws","hr","sf","ppt","sun","hls","turnover"
"2017-08-28","2017","08",35,"Mo",1,,23.108333333333,2.25625,63.666666666667,0,0,602,,14838.91052
"2017-08-29","2017","08",35,"Di",2,,22.100833333333,1.27375,69.791666666667,0,0,776,,16550.85268
"2017-08-30","2017","08",35,"Mi",3,,24.028333333333,2.14,62.166666666667,0,8.8,632,,19066.02572
"2017-08-31","2017","08",35,"Do",4,,16.62375,2.9383333333333,92.666666666667,0,32.7,0,,6317.83058
"2017-09-01","2017","09",35,"Fr",5,,13.750833333333,2.7125,94,0,17,0,,10108.09252
"2017-09-02","2017","09",35,"Sa",6,,12.160833333333,1.8229166666667,89.166666666667,0,14.7,141,,10646.69286
"2017-09-03","2017","09",35,"So",7,,12.779583333333,1.8279166666667,81,0,1.3,531,,19738.06181
"2017-09-04","2017","09",36,"Mo",1,,14.12875,1.8079166666667,74.083333333333,0,0,199,,8421.64715
"2017-09-05","2017","09",36,"Di",2,,18.298333333333,2.4433333333333,71.333333333333,0,0,612,,13820.44128
"2017-09-06","2017","09",36,"Mi",3,,17.1125,4.6425,78.625,0,4,492,,12321.76626
"2017-09-07","2017","09",36,"Do",4,,14.18125,2.5104166666667,75.916666666667,0,0,593,,8723.65857
"2017-09-08","2017","09",36,"Fr",5,,14.450416666667,3.68875,74.75,0,0,747,,14112.85904
"2017-09-09","2017","09",36,"Sa",6,,13.385,3.5158333333333,82.125,0,6.6,0,,9765.32079
"2017-09-10","2017","09",36,"So",7,,11.202083333333,3.0720833333333,85,0,12.2,307,,15414.35944
"2017-09-11","2017","09",37,"Mo",1,,11.955833333333,5.0875,74.708333333333,0,0,292,,4674.16043
"2017-09-12","2017","09",37,"Di",2,,11.05625,5.5983333333333,81.708333333333,0,4,315,,8747.11446
"2017-09-13","2017","09",37,"Mi",3,,14.064166666667,7.9291666666667,65.333333333333,0,0,369,,8813.98649
"2017-09-14","2017","09",37,"Do",4,,12.91125,8.925,75.791666666667,0,7.5,295,,7122.27551
"2017-09-15","2017","09",37,"Fr",5,,11.005416666667,2.4166666666667,67.166666666667,0,0,169,,10067.11828
"2017-09-16","2017","09",37,"Sa",6,,9.7745833333333,2.0025,83.791666666667,0,4,97,,13032.51145
"2017-09-17","2017","09",37,"So",7,"Federal Prayday",9.615,1.5279166666667,82.458333333333,0,2.3,282,,13713.38023
"2017-09-18","2017","09",38,"Mo",1,,10.339166666667,2.2570833333333,82.333333333333,0,5.8,369,,5140.43003
"2017-09-19","2017","09",38,"Di",2,,9.5620833333333,3.4645833333333,87.208333333333,0,4.8,12,,4224.25931
"2017-09-20","2017","09",38,"Mi",3,,10.158333333333,2.3070833333333,81.041666666667,0,0.3,290,,7079.95435
"2017-09-21","2017","09",38,"Do",4,,11.67,1.8541666666667,67.166666666667,0,0,718,,8800.82684
"2017-09-22","2017","09",38,"Fr",5,,15.030833333333,1.95875,66.708333333333,0,0,300,,13352.24389
"2017-09-23","2017","09",38,"Sa",6,,15.41375,1.1916666666667,74,0,0,447,,17555.6283
"2017-09-24","2017","09",38,"So",7,,14.872916666667,0.99583333333333,73.458333333333,0,0.1,612,,21376.44
"2017-09-25","2017","09",39,"Mo",1,,13.998333333333,0.6925,71.25,0,0,712,,9626.24817
"2017-09-26","2017","09",39,"Di",2,,14.737916666667,1.66125,70.458333333333,0,0,211,,8262.63912
"2017-09-27","2017","09",39,"Mi",3,,15.964166666667,1.0366666666667,71.375,0,0.4,599,,8560.17243
"2017-09-28","2017","09",39,"Do",4,,16.97375,2.7695833333333,68.875,0,0,406,,11012.13429
"2017-09-29","2017","09",39,"Fr",5,,17.38375,1.6579166666667,69.666666666667,0,0,250,,11387.03443
"2017-09-30","2017","09",39,"Sa",6,,15.710833333333,3.37,73.958333333333,0,2.9,48,"Autumn holidays",10853.447
"2017-10-01","2017","10",39,"So",7,,11.645833333333,2.0941666666667,82.666666666667,0,0,636,"Autumn holidays",12604.08964
"2017-10-02","2017","10",40,"Mo",1,,14.160833333333,4.9175,79.666666666667,0,1.4,0,"Autumn holidays",4290.22401
"2017-10-03","2017","10",40,"Di",2,,13.567916666667,4.9933333333333,82.5,0,10.2,214,"Autumn holidays",5251.06546
"2017-10-04","2017","10",40,"Mi",3,,11.794583333333,1.8204166666667,80.166666666667,0,0,556,"Autumn holidays",6628.51985
"2017-10-05","2017","10",40,"Do",4,,13.5525,5.3175,66.083333333333,0,3.7,630,"Autumn holidays",10553.76597
"2017-10-06","2017","10",40,"Fr",5,,8.3604166666667,4.2804166666667,85,0,7.3,307,"Autumn holidays",5866.07807
"2017-10-07","2017","10",40,"Sa",6,,9.49375,3.3195833333333,74.041666666667,0,0,352,"Autumn holidays",9797.32295
"2017-10-08","2017","10",40,"So",7,,10.259583333333,5.6970833333333,77.625,0,0.6,218,"Autumn holidays",9416.08015
"2017-10-09","2017","10",41,"Mo",1,,10.602916666667,1.8754166666667,84.416666666667,0,0,238,"Autumn holidays",3980.53983
"2017-10-10","2017","10",41,"Di",2,,11.696666666667,3.32875,77.375,0,0,310,"Autumn holidays",6354.87571
"2017-10-11","2017","10",41,"Mi",3,,13.077083333333,3.3691666666667,71.458333333333,0,0,661,"Autumn holidays",10359.4724
"2017-10-12","2017","10",41,"Do",4,,13.850416666667,4.0679166666667,72.458333333333,0,0,645,"Autumn holidays",9613.57181
"2017-10-13","2017","10",41,"Fr",5,,14.92625,0.80125,74.75,0,0,597,"Autumn holidays",15919.63644
"2017-10-14","2017","10",41,"Sa",6,,15.92875,0.85583333333333,73.541666666667,0,0,663,"Autumn holidays",13698.34081
"2017-10-15","2017","10",41,"So",7,,16.574583333333,1.0508333333333,70.083333333333,0,0,658,,19426.63147
"2017-10-16","2017","10",42,"Mo",1,,17.461666666667,1.3245833333333,62.625,0,0,656,,10301.52209
"2017-10-17","2017","10",42,"Di",2,,16.519583333333,1.14875,66.25,0,0,641,,11238.26549
"2017-10-18","2017","10",42,"Mi",3,,14.54625,2.4945833333333,62.375,0,0,501,,13420.43458
"2017-10-19","2017","10",42,"Do",4,,14.661666666667,1.4554166666667,56.625,0,0,425,,7214.69695
"2017-10-20","2017","10",42,"Fr",5,,14.773333333333,3.5025,64.416666666667,0,0,417,,7512.75258
"2017-10-21","2017","10",42,"Sa",6,,15.623333333333,4.40375,70.708333333333,0,2.4,288,,10507.12793
"2017-10-22","2017","10",42,"So",7,,8.61125,6.4041666666667,84.916666666667,0,6.1,34,,8868.79141
"2017-10-23","2017","10",43,"Mo",1,,7.8408333333333,6.4091666666667,84.5,0,5.3,177,,4005.59372
"2017-10-24","2017","10",43,"Di",2,,11.199166666667,3.9508333333333,76.541666666667,0,0.3,484,,3706.27031
"2017-10-25","2017","10",43,"Mi",3,,14.727083333333,1.2316666666667,66.041666666667,0,0,459,,7483.65417
"2017-10-26","2017","10",43,"Do",4,,15.450416666667,2.1133333333333,67.458333333333,0,0,607,,6643.19182
"2017-10-27","2017","10",43,"Fr",5,,11.7275,4.5454166666667,73.291666666667,0,2.4,165,,6792.28856
"2017-10-28","2017","10",43,"Sa",6,,8.0195833333333,4.38,76.291666666667,0,0,287,,9443.17162
"2017-10-29","2017","10",43,"So",7,,8.5416,8.2788,74,0,2.1,15,,8608.1169
"2017-10-30","2017","10",44,"Mo",1,,4.9054166666667,2.2616666666667,81.125,0,0,321,,4486.58744
"2017-10-31","2017","10",44,"Di",2,"Reformation Day",4.69375,1.5683333333333,76.666666666667,0,0,435,,7147.2524
"2017-11-01","2017","11",44,"Mi",3,,9.06875,0.83541666666667,69.125,0,0,523,,7937.124
"2017-11-02","2017","11",44,"Do",4,,11.063333333333,5.6120833333333,70.333333333333,0,0,217,,3709.35189
"2017-11-03","2017","11",44,"Fr",5,,11.157083333333,1.7604166666667,77.25,0,0,597,,8123.9625
"2017-11-04","2017","11",44,"Sa",6,,12.195,2.9008333333333,69.583333333333,0,0,347,,12449.69689
"2017-11-05","2017","11",44,"So",7,"Reformation Sunday Switzerland",7.4345833333333,4.01875,90.458333333333,0,26.6,0,,6838.0175
"2017-11-07","2017","11",45,"Di",2,,4.72625,2.96625,89.625,0,0.1,0,,2152.95027
"2017-11-08","2017","11",45,"Mi",3,,5.0704166666667,3.5608333333333,87.583333333333,0,8,0,,4505.09257
"2017-11-09","2017","11",45,"Do",4,,5.6925,1.0875,84.666666666667,0,0.1,0,,4093.78048
"2017-11-10","2017","11",45,"Fr",5,,5.7616666666667,5.2425,81.083333333333,0,1.6,23,,7808.6644
"2017-11-11","2017","11",45,"Sa",6,,6.9533333333333,8.3641666666667,87.25,0,9.8,4,,8516.07175
"2017-11-12","2017","11",45,"So",7,,7.3916666666667,9.8741666666667,89.75,0,24.4,3,,5417.79808
"2017-11-13","2017","11",46,"Mo",1,,2.45375,5.6741666666667,89.916666666667,1,3.3,15,,2015.64186
"2017-11-14","2017","11",46,"Di",2,,2.4495833333333,2.2183333333333,81.666666666667,0,0,350,,3205.51364
"2017-11-15","2017","11",46,"Mi",3,,1.36375,3.3075,79.916666666667,0,0,543,,2437.8971
"2017-11-16","2017","11",46,"Do",4,,2.7408333333333,0.5775,73.208333333333,0,0,350,,2606.3496
"2017-11-17","2017","11",46,"Fr",5,,4.1795833333333,1.3795833333333,71.291666666667,0,0,476,,5176.86587
"2017-11-18","2017","11",46,"Sa",6,,3.5954166666667,2.29125,85.541666666667,0,0,36,,8314.80216
"2017-11-19","2017","11",46,"So",7,,2.0125,7.12,89.75,0,3.8,104,,9396.24449
"2017-11-20","2017","11",47,"Mo",1,,2.6425,5.5804166666667,84.125,0,0,241,,3998.3126
"2017-11-21","2017","11",47,"Di",2,,6.4095833333333,8.6504166666667,75.5,0,0,415,,4492.42463
"2017-11-22","2017","11",47,"Mi",3,,7.8804166666667,3.6966666666667,55.166666666667,0,0,532,,6179.39894
"2017-11-23","2017","11",47,"Do",4,,8.0695833333333,3.7316666666667,61.416666666667,0,0,315,,5594.33517
"2017-11-24","2017","11",47,"Fr",5,,9.35125,4.21125,69.291666666667,0,0,137,,7799.55742
"2017-11-25","2017","11",47,"Sa",6,,5.5658333333333,4.8616666666667,84.166666666667,1,11.5,0,,9097.71961
"2017-11-26","2017","11",47,"So",7,,1.1391666666667,6.4270833333333,86.208333333333,0,0.6,82,,6744.18091
"2017-11-27","2017","11",48,"Mo",1,,1.975,7.7433333333333,73.541666666667,0,0,366,,2298.48555
"2017-11-28","2017","11",48,"Di",2,,3.8075,7.0004166666667,67.125,0,1.6,0,,4330.48962
"2017-11-29","2017","11",48,"Mi",3,,2.0329166666667,4.5779166666667,88.583333333333,1,2.5,2,,3554.44266
"2017-11-30","2017","11",48,"Do",4,,0.66208333333333,8.7529166666667,89.708333333333,1,8.1,0,,4223.78997
"2017-12-01","2017","12",48,"Fr",5,,-1.67875,3.8416666666667,87.083333333333,0,0.4,163,,7057.86417
"2017-12-02","2017","12",48,"Sa",6,,-2.2108333333333,6.75375,90.291666666667,0,0,244,,9092.49384
"2017-12-03","2017","12",48,"So",7,,-1.415,1.51,83.791666666667,0,0.1,268,,6971.39747
"2017-12-04","2017","12",49,"Mo",1,,1.4970833333333,7.0233333333333,87.291666666667,1,0.3,0,,5557.28183
"2017-12-05","2017","12",49,"Di",2,,2.8533333333333,3.6754166666667,88.208333333333,0,0.4,518,,4596.89257
"2017-12-06","2017","12",49,"Mi",3,,2.4433333333333,1.04,80.75,0,0,389,,2910.36403
"2017-12-07","2017","12",49,"Do",4,,2.2825,6.5916666666667,72.416666666667,0,0,521,,4588.33334
"2017-12-08","2017","12",49,"Fr",5,,2.67875,12.934166666667,85,1,5.5,34,,5994.58407
"2017-12-09","2017","12",49,"Sa",6,,-1.96625,9.1495833333333,79.708333333333,0,1.2,311,,8428.00369
"2017-12-10","2017","12",49,"So",7,,1.5079166666667,9.9758333333333,80.958333333333,0,7.2,0,,7182.80449
"2017-12-11","2017","12",50,"Mo",1,,6.26375,5.5575,85.416666666667,0,2.1,0,,3513.26748
"2017-12-12","2017","12",50,"Di",2,,1.735,6.6620833333333,79.416666666667,0,0,185,,5233.19517
"2017-12-13","2017","12",50,"Mi",3,,1.91875,5.9616666666667,67.875,0,0,251,,4585.51634
"2017-12-14","2017","12",50,"Do",4,,5.6529166666667,11.174166666667,81.5,0,5.1,0,,5749.31884
"2017-12-15","2017","12",50,"Fr",5,,3.1208333333333,7.7958333333333,80.083333333333,0,3.2,368,,7065.68874
"2017-12-16","2017","12",50,"Sa",6,,1.44375,7.3283333333333,90.708333333333,1,3,0,,7431.07822
"2017-12-17","2017","12",50,"So",7,,0.046666666666667,5.7666666666667,89.083333333333,1,1,0,,5597.81213
"2017-12-18","2017","12",51,"Mo",1,,0.55708333333333,6.61625,90.375,1,3.9,0,,2621.83968
"2017-12-19","2017","12",51,"Di",2,,1.4820833333333,1.9129166666667,88.041666666667,1,0,0,,4161.2634
"2017-12-20","2017","12",51,"Mi",3,,2.5958333333333,1.9445833333333,83.583333333333,0,0,0,,3855.57591
"2017-12-21","2017","12",51,"Do",4,,3.8175,2.6491666666667,83.083333333333,0,6.9,26,,6457.34601
"2017-12-22","2017","12",51,"Fr",5,,5.2304166666667,2.9554166666667,93.791666666667,0,3.3,0,,3510.05548
"2017-12-23","2017","12",51,"Sa",6,,4.9670833333333,1.4033333333333,88.666666666667,0,0,341,"Christmas holidays",4771.88553
"2017-12-24","2017","12",51,"So",7,"Christmas Eve",2.795,1.74875,90.416666666667,0,0,223,"Christmas holidays",8672.30158
"2017-12-25","2017","12",52,"Mo",1,"Christmas",3.4520833333333,1.3545833333333,68.916666666667,0,0,474,"Christmas holidays",11618.53788
"2017-12-26","2017","12",52,"Di",2,"St. Stephen´s Day",3.5725,4.4283333333333,71.625,0,0.8,159,"Christmas holidays",10356.4161
"2017-12-27","2017","12",52,"Mi",3,,2.2566666666667,4.33125,82.541666666667,0,1.1,0,"Christmas holidays",5419.33225
"2017-12-28","2017","12",52,"Do",4,,-0.88333333333333,12.126666666667,84.75,1,4.3,53,"Christmas holidays",4100.16557
"2017-12-29","2017","12",52,"Fr",5,,0.30416666666667,9.49875,74.791666666667,0,4.5,198,"Christmas holidays",5691.8988
"2017-12-30","2017","12",52,"Sa",6,,5.775,10.915416666667,92.208333333333,0,6.6,31,"Christmas holidays",6323.52549
"2017-12-31","2017","12",52,"So",7,"New Year´s Eve",7.9904166666667,6.4520833333333,76.208333333333,0,0,515,"Christmas holidays",16889.33925
"2018-01-01","2018","01",1,"Mo",1,"New Year´s Day",6.0220833333333,9.3395833333333,74.916666666667,0,2.6,471,"Christmas holidays",7031.82302
"2018-01-02","2018","01",1,"Di",2,,3.5025,8.94125,81.25,1,1.8,379,"Christmas holidays",6995.52101
"2018-01-03","2018","01",1,"Mi",3,,6.4920833333333,12.260833333333,83.333333333333,0,4.4,146,"Christmas holidays",3080.12993
"2018-01-04","2018","01",1,"Do",4,,7.65125,10.85625,89.791666666667,0,18.8,0,"Christmas holidays",2586.68608
"2018-01-05","2018","01",1,"Fr",5,,9.35,6.8016666666667,86.125,0,0.7,156,"Christmas holidays",7354.75221
"2018-01-06","2018","01",1,"Sa",6,,7.2095833333333,1.30125,72.375,0,0,465,"Christmas holidays",8982.24713
"2018-01-07","2018","01",1,"So",7,,7.1091666666667,1.90375,77.166666666667,0,0,357,,7580.45287
"2018-01-08","2018","01",2,"Mo",1,,8.1670833333333,3.0720833333333,75.083333333333,0,0,154,,2689.27308
"2018-01-09","2018","01",2,"Di",2,,6.5441666666667,3.0383333333333,83,0,0.4,282,,4672.052
"2018-01-10","2018","01",2,"Mi",3,,6.0675,1.55375,73.75,0,0.2,106,,3155.88391
"2018-01-11","2018","01",2,"Do",4,,4.8008333333333,1.1966666666667,79.625,0,0.6,188,,4372.41128
"2018-01-12","2018","01",2,"Fr",5,,4.0679166666667,2.4270833333333,89.291666666667,0,0,92,,6053.55848
"2018-01-13","2018","01",2,"Sa",6,,1.9425,2.1375,84.416666666667,0,0,242,,9466.15995
"2018-01-14","2018","01",2,"So",7,,1.9129166666667,1.2495833333333,75.666666666667,0,0,418,,6984.90568
"2018-01-15","2018","01",3,"Mo",1,,3.6191666666667,6.1454166666667,61.291666666667,0,0,175,,2939.7037
"2018-01-16","2018","01",3,"Di",2,,5.5229166666667,13.348333333333,80.5,0,2.2,0,,2217.99675
"2018-01-17","2018","01",3,"Mi",3,,2.1154166666667,13.405416666667,85.875,1,3.1,255,,4013.90757
"2018-01-18","2018","01",3,"Do",4,,3.8025,17.466666666667,89.625,0,0.9,115,,2940.5528
"2018-01-19","2018","01",3,"Fr",5,,3.2045833333333,8.11625,88.375,1,7.3,0,,5378.40612
"2018-01-20","2018","01",3,"Sa",6,,2.8008333333333,10.175833333333,86.166666666667,1,5.4,0,,8506.20469
"2018-01-21","2018","01",3,"So",7,,2.69375,5.3695833333333,84.875,1,2.8,42,,6805.80462
"2018-01-22","2018","01",4,"Mo",1,,6.6458333333333,9.3441666666667,94.541666666667,0,20.6,0,,2754.57993
"2018-01-23","2018","01",4,"Di",2,,5.2470833333333,4.5725,85.833333333333,0,0.2,309,,2199.79808
"2018-01-24","2018","01",4,"Mi",3,,7.2945833333333,2.73125,64.375,0,0.4,539,,4878.30652
"2018-01-25","2018","01",4,"Do",4,,7.0483333333333,3.0891666666667,69,0,0,8,,5212.32774
"2018-01-26","2018","01",4,"Fr",5,,7.28125,2.19375,74.875,0,0,64,,4396.71393
"2018-01-27","2018","01",4,"Sa",6,,5.6783333333333,1.1475,88.083333333333,0,0,56,"Sport holiday",7292.3208
"2018-01-28","2018","01",4,"So",7,,5.5654166666667,2.9683333333333,76.625,0,0,67,"Sport holiday",9137.79963
"2018-01-29","2018","01",5,"Mo",1,,6.5058333333333,3.0383333333333,82.75,0,0,515,"Sport holiday",3437.89715
"2018-01-30","2018","01",5,"Di",2,,6.1929166666667,2.26875,81.916666666667,0,0,47,"Sport holiday",3440.00577
"2018-01-31","2018","01",5,"Mi",3,,6.51125,6.4141666666667,73.25,0,0.4,278,"Sport holiday",4425.81047
"2018-02-01","2018","02",5,"Do",4,,3.0704166666667,7.2570833333333,80.041666666667,0,5.6,31,"Sport holiday",3226.01034
"2018-02-02","2018","02",5,"Fr",5,,1.2833333333333,4.8441666666667,80.583333333333,0,0.3,409,"Sport holiday",6841.93611
"2018-02-03","2018","02",5,"Sa",6,,-0.062083333333333,4.6229166666667,81.625,1,1.3,55,"Sport holiday",7153.7201
"2018-02-04","2018","02",5,"So",7,,1.11375,2.3925,63.375,0,0,254,"Sport holiday",10840.54662
"2018-02-05","2018","02",6,"Mo",1,,2.4391666666667,1.8616666666667,73.666666666667,0,0,75,"Sport holiday",3583.42534
"2018-02-06","2018","02",6,"Di",2,,2.2233333333333,2.0329166666667,76.833333333333,0,0,294,"Sport holiday",3284.56795
"2018-02-07","2018","02",6,"Mi",3,,1.855,3.0641666666667,83.083333333333,1,2,0,"Sport holiday",2910.67825
"2018-02-08","2018","02",6,"Do",4,,1.3358333333333,2.5833333333333,82.166666666667,1,0,9,"Sport holiday",4664.15365
"2018-02-09","2018","02",6,"Fr",5,,1.0283333333333,4.2304166666667,77.458333333333,0,0,569,"Sport holiday",5764.2565
"2018-02-10","2018","02",6,"Sa",6,,1.1216666666667,4.5504166666667,80.083333333333,1,0,46,"Sport holiday",7886.39538
"2018-02-11","2018","02",6,"So",7,,1.76,5.9266666666667,83.958333333333,0,1.8,0,,6383.66276
"2018-02-12","2018","02",7,"Mo",1,,0.022916666666667,6.1470833333333,84.958333333333,1,3.5,240,,3746.9339
"2018-02-13","2018","02",7,"Di",2,,-1.0325,4.1075,66.375,0,0,613,,3813.59335
"2018-02-14","2018","02",7,"Mi",3,"Valentine´s Day",0.11958333333333,1.18625,52.708333333333,0,0,617,,10448.14228
"2018-02-15","2018","02",7,"Do",4,,3.3991666666667,4.7979166666667,75.125,0,6.9,0,,2818.75582
"2018-02-16","2018","02",7,"Fr",5,,5.8891666666667,4.45625,92.125,0,7.6,0,,4662.63774
"2018-02-17","2018","02",7,"Sa",6,,3.6545833333333,3.4883333333333,92.625,0,8,0,,9063.66773
"2018-02-18","2018","02",7,"So",7,,1.0841666666667,5.335,86.333333333333,0,1.2,324,,10279.80182
"2018-02-19","2018","02",8,"Mo",1,,2.0091666666667,1.715,73.458333333333,0,0,266,,2122.09316
"2018-02-20","2018","02",8,"Di",2,,1.86875,2.7675,70.416666666667,0,0,74,,2736.37157
"2018-02-21","2018","02",8,"Mi",3,,-1.085,7.8225,81.208333333333,0,0,338,,3235.5758
"2018-02-22","2018","02",8,"Do",4,,-1.4708333333333,10.768333333333,79.083333333333,1,0,0,,6136.41765
"2018-02-23","2018","02",8,"Fr",5,,-1.0091666666667,8.9825,80,0,0,47,,5145.82508
"2018-02-24","2018","02",8,"Sa",6,,-1.5058333333333,10.9,76.75,0,0,474,,8436.4776
"2018-02-25","2018","02",8,"So",7,,-5.3195833333333,11.663333333333,68.5,0,0,319,,10246.68757
"2018-02-26","2018","02",9,"Mo",1,,-7.8254166666667,8.6995833333333,69.375,0,0,209,,3220.76362
"2018-02-27","2018","02",9,"Di",2,,-8.4270833333333,6.7945833333333,73.166666666667,0,0,189,,3408.26654
"2018-02-28","2018","02",9,"Mi",3,,-5.53,5.3,69.458333333333,0,0,497,,3750.61161
"2018-03-01","2018","03",9,"Do",4,,-1.7341666666667,5.9291666666667,87.125,1,6,0,,2493.74667
"2018-03-02","2018","03",9,"Fr",5,,-1.2379166666667,7.5879166666667,90.458333333333,1,5.6,20,,6340.37182
"2018-03-03","2018","03",9,"Sa",6,,3.3091666666667,4.6754166666667,72,0,3.2,51,,6263.0786
"2018-03-04","2018","03",9,"So",7,,7.2391666666667,3.2895833333333,69.458333333333,0,0,228,,9204.56318
"2018-03-05","2018","03",10,"Mo",1,,7.9608333333333,2.6245833333333,70.875,0,0,378,,4956.62941
"2018-03-06","2018","03",10,"Di",2,,6.4691666666667,4.2295833333333,84.416666666667,0,5.5,0,,6323.70503
"2018-03-07","2018","03",10,"Mi",3,,4.3620833333333,6.7175,78.666666666667,0,0.1,319,,2228.4257
"2018-03-08","2018","03",10,"Do",4,,6.0245833333333,5.2191666666667,65.125,0,0,516,,5962.01635
"2018-03-09","2018","03",10,"Fr",5,,8.7570833333333,5.2704166666667,58.333333333333,0,0,48,,5116.25233
"2018-03-10","2018","03",10,"Sa",6,,9.82375,2.3195833333333,65.666666666667,0,0.2,191,,9849.0172
"2018-03-11","2018","03",10,"So",7,,8.11375,2.3333333333333,78.541666666667,0,2.8,0,,10304.6911
"2018-03-12","2018","03",11,"Mo",1,,8.2783333333333,6.9479166666667,78.625,0,4.1,173,,2740.09626
"2018-03-13","2018","03",11,"Di",2,,6.2254166666667,9.4154166666667,76.583333333333,0,1.5,5,,3018.02647
"2018-03-14","2018","03",11,"Mi",3,,7.9370833333333,3.08,70.875,0,0.4,483,,5982.48309
"2018-03-15","2018","03",11,"Do",4,,5.8320833333333,2.7029166666667,73.291666666667,0,0.8,0,,4953.6083
"2018-03-16","2018","03",11,"Fr",5,,7.0420833333333,2.9633333333333,79.75,0,1.1,367,,8651.37054
"2018-03-17","2018","03",11,"Sa",6,,4.9158333333333,2.595,87.333333333333,0,20.7,210,,7836.69014
"2018-03-18","2018","03",11,"So",7,,5.2395833333333,2.8720833333333,79.416666666667,0,0,130,,6620.92915
"2018-03-19","2018","03",12,"Mo",1,,0.35875,4.2116666666667,73.291666666667,1,0.6,0,,3931.65935
"2018-03-20","2018","03",12,"Di",2,,0.12125,6.86125,71.416666666667,0,1.1,573,,3388.29713
"2018-03-21","2018","03",12,"Mi",3,,-0.56875,5.9454166666667,65.333333333333,0,0.1,419,,5881.17558
"2018-03-22","2018","03",12,"Do",4,,1.96375,3.3641666666667,60.166666666667,0,1.2,146,,3802.18664
"2018-03-23","2018","03",12,"Fr",5,,3.8554166666667,5.9920833333333,76.541666666667,0,2.2,315,,9449.40655
"2018-03-24","2018","03",12,"Sa",6,,5.70875,2.4733333333333,58.041666666667,0,0,738,,14982.31607
"2018-03-25","2018","03",12,"So",7,"Palm Sunday",7.295652173913,3.4152173913043,64.086956521739,0,0,673,,17802.20893
"2018-03-26","2018","03",13,"Mo",1,,7.16625,2.6629166666667,76.416666666667,0,0,317,,5249.03927
"2018-03-27","2018","03",13,"Di",2,,6.9625,4.5675,75.458333333333,0,3,200,,4320.1121
"2018-03-28","2018","03",13,"Mi",3,,9.2779166666667,7.9008333333333,83.666666666667,0,4.8,43,,3238.81887
"2018-03-29","2018","03",13,"Do",4,,5.3204166666667,3.0358333333333,83.458333333333,0,1.4,187,,3760.35277
"2018-03-30","2018","03",13,"Fr",5,"Good Friday",8.0429166666667,3.9116666666667,62.458333333333,0,4.1,348,"Easter holidays",18082.09191
"2018-03-31","2018","03",13,"Sa",6,,4.9970833333333,3.79375,87.416666666667,0,7.8,0,"Easter holidays",8532.4177
"2018-04-01","2018","04",13,"So",7,"Easter",4.9604166666667,7.3620833333333,80.25,0,4,143,"Easter holidays",12709.04431
"2018-04-02","2018","04",14,"Mo",1,"Easter Monday",7.8145833333333,2.495,53.416666666667,0,0,144,,20976.22544
"2018-04-03","2018","04",14,"Di",2,,11.50375,3.1058333333333,60.708333333333,0,0,304,,5894.5985
"2018-04-04","2018","04",14,"Mi",3,,10.909166666667,3.4895833333333,64.833333333333,0,1.9,414,,6459.505
"2018-04-05","2018","04",14,"Do",4,,8.25125,6.2533333333333,75.416666666667,0,3,297,,4921.18488
"2018-04-06","2018","04",14,"Fr",5,,9.155,2.8708333333333,71.666666666667,0,0,665,,11595.96399
"2018-04-07","2018","04",14,"Sa",6,,12.287916666667,1.2341666666667,66.791666666667,0,0,792,"Spring time holidays",18176.7753
"2018-04-08","2018","04",14,"So",7,,13.4275,4.1079166666667,50.083333333333,0,0,599,"Spring time holidays",21168.67531
"2018-04-09","2018","04",15,"Mo",1,,12.989583333333,2.31,59.916666666667,0,1.4,81,"Spring time holidays",9238.22614
"2018-04-10","2018","04",15,"Di",2,,10.292083333333,4.8825,77.458333333333,0,1,234,"Spring time holidays",8507.13332
"2018-04-11","2018","04",15,"Mi",3,,9.99375,3.9525,62.208333333333,0,0,452,"Spring time holidays",9877.77645
"2018-04-12","2018","04",15,"Do",4,,12.022083333333,4.5741666666667,51.375,0,0,671,"Spring time holidays",9327.83895
"2018-04-13","2018","04",15,"Fr",5,,10.41625,4.3591666666667,63.291666666667,0,0.2,338,"Spring time holidays",9622.10214
"2018-04-14","2018","04",15,"Sa",6,,12.054583333333,2.6545833333333,56.791666666667,0,0,529,"Spring time holidays",16226.59364
"2018-04-15","2018","04",15,"So",7,,13.747916666667,2.2883333333333,72.666666666667,0,0,399,"Spring time holidays",21806.00696
"2018-04-16","2018","04",16,"Mo",1,,13.04875,2.6825,83.041666666667,0,10.8,74,"Spring time holidays",6373.44018
"2018-04-17","2018","04",16,"Di",2,,14.559583333333,2.8466666666667,71.333333333333,0,0,661,"Spring time holidays",9897.51344
"2018-04-18","2018","04",16,"Mi",3,,14.849583333333,3.95875,68.666666666667,0,0,791,"Spring time holidays",14832.81051
"2018-04-19","2018","04",16,"Do",4,,16.540833333333,1.0554166666667,70.208333333333,0,0,807,"Spring time holidays",18346.1418
"2018-04-20","2018","04",16,"Fr",5,,18.91625,0.78083333333333,52.5,0,0,820,"Spring time holidays",26492.73354
"2018-04-21","2018","04",16,"Sa",6,,19.260833333333,1.915,54.125,0,0,818,"Spring time holidays",20561.81003
"2018-04-22","2018","04",16,"So",7,,18.887916666667,3.1733333333333,55,0,0,779,,25401.8025
"2018-04-23","2018","04",17,"Mo",1,,15.4475,4.1166666666667,74.708333333333,0,7.7,206,,6168.07772
